,Compound_Score,Negative_Score,Neutral_Score,Positive_Score,Screen_Name,Time,Tweets,Tweets_Ago
365,0.0,0.0,1.0,0.0,FoxNews,2018-04-09 08:06:02+00:00,The lava lake at the summit of Hawaii’s Kilauea Volcano bubbled and spat on the morning of April 4. The USGS Hawaiian Volcano Observatory said bursting gas bubbles within the lava lake caused the spattering. https://t.co/yYLrcQqsgU,66
366,0.8316,0.0,0.794,0.206,FoxNews,2018-04-09 08:00:01+00:00,".@SarahPalinUSA: ""This is unprecedented— all those elements of a perfect storm against the will of the people having elected a president to get rid of the status quo and make America great again."" https://t.co/MOb76NVzHl",67
367,-0.4767,0.193,0.807,0.0,FoxNews,2018-04-09 07:55:00+00:00,"Arizona mom arrested after toddler ate THC-laced mac and cheese, cops say https://t.co/jQii3c6P4C https://t.co/K5C9IRUSRU",68
368,0.4215,0.0,0.891,0.109,FoxNews,2018-04-09 07:50:00+00:00,"DOG OF ALL TRADES: Besides being a detection dog, Belle doubles as a fetch expert, showcasing advanced skill by snagging a tennis ball on the first bounce while playing with the New South Wales Police. https://t.co/ulMYb5SJwk",69
369,0.4404,0.064,0.816,0.12,FoxNews,2018-04-09 07:49:00+00:00,".@larry_kudlow: ""Look, [@POTUS is] great negotiator. He has a whole history of that. But in this process, tariffs have to be part of it. There's no two ways about it."" https://t.co/CkuGAbzzzL",70
370,0.5859,0.0,0.703,0.297,FoxNews,2018-04-09 07:45:00+00:00,Kyle Busch gets first win at Texas NASCAR race https://t.co/PKCjX7kuUT,71
371,-0.3612,0.053,0.947,0.0,FoxNews,2018-04-09 07:40:00+00:00,".@TomFitton: ""@TheJusticeDept was a mess under Loretta Lynch. This meeting was an indication or an example of the way it bent over backwards both in appearance &amp; in fact on behalf of @HillaryClinton...This is around the same time they were beginning the targeting of Donald Trump"" https://t.co/OvYJAyjfdr",72
372,-0.2649,0.219,0.637,0.144,FoxNews,2018-04-09 07:35:00+00:00,Syrian media report missile attack; US says it didn't fire https://t.co/kYjEZvRJjl,73
373,0.0,0.0,1.0,0.0,FoxNews,2018-04-09 07:30:00+00:00,".@SarahPalinUSA on ObamaCare: ""It's an atrocity."" https://t.co/gb39DWQdUU",74
374,0.0,0.0,1.0,0.0,FoxNews,2018-04-09 07:25:00+00:00,.@elonmusk posts picture of BFR's 'main body tool' to be used for interplanetary missions https://t.co/prcYknD0jT,75
375,-0.4404,0.162,0.838,0.0,FoxNews,2018-04-09 07:20:00+00:00,".@cvpayne: ""This last month we saw the second-lowest unemployment rate for black Americans in history."" https://t.co/MAmmH6WoBb",76
376,0.0,0.0,1.0,0.0,FoxNews,2018-04-09 07:15:00+00:00,.@POTUS and the economy. https://t.co/844HTnymWT,77
377,0.4019,0.0,0.924,0.076,FoxNews,2018-04-09 07:11:00+00:00,".@SarahPalinUSA on running for governor: ""We had a lot of corruption going on in our state, and people wanted it cleaned up. Nobody else was going to clean it up, and I said, 'I could.'"" https://t.co/ACr3E3HTlP",78
378,-0.2617,0.097,0.903,0.0,FoxNews,2018-04-09 07:07:00+00:00,.@DevinNunes on the chemical attack in Syria: “I haven’t been briefed on this yet… but obviously it’s very troubling.” https://t.co/Xef7IGQWIT,79
379,-0.7184,0.375,0.625,0.0,FoxNews,2018-04-09 07:06:41+00:00,The Latest: Syrian monitors say 14 killed in air base strike https://t.co/VwGz1EbzDx,80
380,-0.8519,0.433,0.469,0.097,FoxNews,2018-04-09 07:02:00+00:00,"U.S. demanding Russia end Syrian support after poison gas attack kills dozens, activists and medics say https://t.co/d924aMZguZ https://t.co/KyhmRaN6x9",81
381,0.0,0.0,1.0,0.0,FoxNews,2018-04-09 06:57:00+00:00,".@SarahPalinUSA on her vice presidential run: ""I would do it again in a heartbeat."" https://t.co/9dhXbbodpd",82
382,0.0,0.0,1.0,0.0,FoxNews,2018-04-09 06:53:00+00:00,"""We're not used to...leaders that stand up and be tough.""

On @foxandfriends, @Nigel_Farage compared President @realDonaldTrump's foreign policy to his predecessor, @BarackObama. https://t.co/RwFZ2GnJk2",83
383,0.296,0.068,0.814,0.118,FoxNews,2018-04-09 06:49:00+00:00,".@larry_kudlow on tariffs: ""China's response was highly unsatisfactory and I think that's unfortunate. We do have constant communication with them, to be sure. I hope their side picks up on this. But so far, stonewalling us is not the answer."" https://t.co/WlCFukKF9A",84
384,-0.8519,0.321,0.635,0.043,FoxNews,2018-04-09 06:45:00+00:00,"Earlier, @MayorofLondon Sadiq Khan vowed to get tough on knife violence as the number of stabbing murders rapidly rises in the city. https://t.co/rlQRL8OS3h",85
385,-0.6597,0.278,0.722,0.0,FoxNews,2018-04-09 06:42:00+00:00,.@AlanDersh: President @realDonaldTrump Won't Repeat Fmr. President @BarackObama's 'Tragic Mistake' With Syria 'Red Line' https://t.co/31J4JzxZpt https://t.co/YXzucaspTx,86
386,-0.2023,0.167,0.833,0.0,FoxNews,2018-04-09 06:40:17+00:00,Former South Korean President Lee Myung-bak charged with corruption https://t.co/JEX6EjfgbQ,87
387,0.3818,0.0,0.852,0.148,FoxNews,2018-04-09 06:37:00+00:00,".@SarahPalinUSA: ""We have every...God-given right that's codified in our Bill of Rights to protect ourselves."" https://t.co/XQEbG1H3CZ",88
388,-0.5106,0.152,0.789,0.059,FoxNews,2018-04-09 06:32:00+00:00,".@FrankLuntz: ""I think the Republicans are in deep trouble in the House and the Senate as well. If the election were held today, frankly, I think Republicans would lose both."" #MediaBuzz https://t.co/4XlT6oskBf",89
389,0.7351,0.0,0.837,0.163,FoxNews,2018-04-09 06:27:00+00:00,"Brandon Judd: ""We want to once and for all secure the border so that we don't have to continue to sit here and say, 'Well we need this or we need that.' We know what we need...We will secure the border, and it's over."" @WattersWorld https://t.co/LJ195EBRS3",90
390,-0.5574,0.101,0.899,0.0,FoxNews,2018-04-09 06:22:00+00:00,"A large Canadian flag at half-mast is seen from a cemetery in #Humboldt, Saskatchewan. 15 people traveling with the Humboldt Broncos SJHL hockey team have died, after their bus collided with a semi-trailer on Friday. https://t.co/qYosNiUYL3",91
391,-0.6324,0.147,0.853,0.0,FoxNews,2018-04-09 06:17:00+00:00,".@SarahPalinUSA: ""It's obvious why @TheDemocrats don't believe in securing the border. I think that they just fear that Americans aren't going to vote Democrat, so by golly, they'll import people who will."" https://t.co/xgwbQJ13c0",92
392,0.34,0.0,0.941,0.059,FoxNews,2018-04-09 06:12:00+00:00,"The Rio Grande Valley Sector graduated eight new horse agents for its Horse Patrol Unit. The Horse Patrol Unit uses wild Mustangs while conducting its Border Security Mission, according to U.S. Customs and Border Protection Rio Grande Valley. https://t.co/XXORrpsycB",93
393,0.0,0.0,1.0,0.0,FoxNews,2018-04-09 06:07:00+00:00,.@JudgeJeanine: It's Time for Republicans to Start Wielding Power https://t.co/IpEU7L5UtG https://t.co/Vpsm4EBCUN,94
394,-0.1027,0.129,0.755,0.115,FoxNews,2018-04-09 06:02:00+00:00,"On “America’s News HQ,” former Arizona @GovBrewer slammed California @JerryBrownGov’s illegal immigration policies and praised President @realDonaldTrump’s action at the border. https://t.co/prmwYPaWRJ https://t.co/bObiWrD3Jb",95
395,0.4767,0.068,0.769,0.163,FoxNews,2018-04-09 05:57:00+00:00,".@DiamondandSilk: ""If a privately owned bakery has to go against their Christian values to bake a cake, then Mark Zuckerberg is going to have to suck it up buttercup and allow Diamond and Silk to speak our truth."" https://t.co/C82PPXYbQW",96
396,0.0516,0.089,0.789,0.121,FoxNews,2018-04-09 05:46:00+00:00,"Lt. Gen. H. Steven Blum (Ret.): ""The only people that view this as a threat are the coyotes and the cartels - and just the presence of the guard there is a huge, huge deterrent."" https://t.co/UXUD0Pogv8",97
397,-0.7003,0.42,0.58,0.0,FoxNews,2018-04-09 05:40:00+00:00,Canada town grieves after road crash decimates youth team https://t.co/ClouPDtjVH,98
398,-0.2838,0.071,0.929,0.0,FoxNews,2018-04-09 05:35:00+00:00,".@GovBrewer: ""It's absolutely unfortunate, not only for California but for our country, that we have people in elected office that do not believe in the rule of law."" https://t.co/p08ynkaaQR",99
399,0.0,0.0,1.0,0.0,FoxNews,2018-04-09 05:34:39+00:00,RT @FoxBusiness: JUST IN: Novartis to buy AveXis for $8.7 billion https://t.co/HsAVhwuRHL,100
400,0.0,0.0,1.0,0.0,nytimes,2018-04-09 16:20:07+00:00,How Mark Zuckerberg is cramming for his congressional hearings https://t.co/BZaWkSmwz8,1
401,0.0,0.0,1.0,0.0,nytimes,2018-04-09 16:10:05+00:00,Uber found that people who use Jump Bikes travel about the same distance as people who use the company's app to ride in a car https://t.co/ScRsFsemfa,2
402,-0.7845,0.248,0.752,0.0,nytimes,2018-04-09 16:06:45+00:00,Breaking News: President Trump said he’ll decide in the next 24 to 48 hours whether to retaliate militarily for the suspected chemical weapons attack in Syria https://t.co/jZaken9amw,3
403,0.4199,0.0,0.933,0.067,nytimes,2018-04-09 16:00:07+00:00,"“Something that started decades ago and was applauded and inoffensive is now politically incorrect. What can you do?” Lisa Simpson says.

The shot then pans to a framed picture of Apu with the line, “Don’t have a cow!” inscribed on it. https://t.co/Q9rXZEEdCz",4
404,0.0,0.0,1.0,0.0,nytimes,2018-04-09 15:50:05+00:00,The signature may be going out of style https://t.co/iQpUA90mZG,5
405,-0.6705,0.243,0.757,0.0,nytimes,2018-04-09 15:40:08+00:00,The leader of ISIS in northern Afghanistan has been killed by an American airstrike https://t.co/I4KySr1aMn,6
406,0.8326,0.056,0.617,0.328,nytimes,2018-04-09 15:30:09+00:00,RT @TimHerrera: Giving feedback isn’t easy! But @stephmit is in SL this week talking about how to be better — and less biased — at giving i…,7
407,-0.2263,0.101,0.899,0.0,nytimes,2018-04-09 15:20:10+00:00,Gov. Rick Scott made official what Floridians have suspected for months: He's running for the U.S. Senate https://t.co/2IrL7lFd1j,8
408,0.1027,0.048,0.89,0.062,nytimes,2018-04-09 15:10:05+00:00,The federal government’s top ethics official sent a letter to the EPA questioning Scott Pruitt's actions and asking the agency to take “appropriate actions to address any violations” https://t.co/jB0Kr1EOPu,9
409,0.6705,0.0,0.755,0.245,nytimes,2018-04-09 15:00:21+00:00,"Combative, relentless and proudly impolitic, John Bolton has a kindred spirit of sorts in President Trump, a fellow practitioner of blowtorch politics, @PeterBakerNYT writes https://t.co/Rp7tvwv6IH",10
410,0.4019,0.052,0.822,0.126,nytimes,2018-04-09 14:50:03+00:00,"“Get a job,” one Chief Wahoo fan yelled, along with an expletive, at protesters at the Cleveland Indians' home opener.

“Get a grip,” shouted another.

One fan made whooping noises as she walked by. https://t.co/FWKva2YLPn",11
411,0.5598,0.0,0.833,0.167,nytimes,2018-04-09 14:40:08+00:00,"RT @VVFriedman: Why that rumor about Anna Wintour leaving Vogue was so powerful, and what it could mean -  https://t.co/hnJqwO6cR6",12
412,-0.296,0.128,0.872,0.0,nytimes,2018-04-09 14:32:06+00:00,Video: Syria and Russia accused Israel of conducting aistrikes on a Syrian air base on Monday https://t.co/MxTcHGx2TG,13
413,0.0,0.0,1.0,0.0,nytimes,2018-04-09 14:25:04+00:00,"RT @chashomans: I went to some of Trump's post-election rallies, and had some thoughts about them, and wrote down those thoughts: https://t…",14
414,-0.34,0.109,0.828,0.063,nytimes,2018-04-09 14:14:06+00:00,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from parents before collecting data on children younger than 13 https://t.co/bfYUBUQAl7,15
415,-0.9201,0.313,0.687,0.0,nytimes,2018-04-09 14:00:05+00:00,"Big power tensions in the Syria conflict, already running high after an apparent chemical weapons attack, ratcheted up again on Monday as Syria and Russia blamed Israel for early morning airstrikes on a Syrian military base https://t.co/uw9fgOHxDW",16
416,0.6908,0.0,0.678,0.322,nytimes,2018-04-09 13:45:05+00:00,"Tony Robbins, a life coach, apologized for saying women use #MeToo to gain ""significance"" https://t.co/ZEc5Hy3QpS",17
417,0.0,0.0,1.0,0.0,nytimes,2018-04-09 13:30:07+00:00,"RT @PatrickKingsley: What would happen if a far-right leader cemented power in a western state? In Viktor Orban's Hungary, it's already hap…",18
418,0.0,0.0,1.0,0.0,nytimes,2018-04-09 13:20:05+00:00,Video: Did these women see #MeToo coming? https://t.co/NXZ3mPD44F,19
419,0.1531,0.132,0.702,0.167,nytimes,2018-04-09 13:11:10+00:00,"Friends of the art collector who died in a fire at Trump Tower said he had been trying to move since the election, which brought increased security and activity to the building on Fifth Avenue in Manhattan https://t.co/ZsovG70yWv",20
420,0.0,0.0,1.0,0.0,nytimes,2018-04-09 13:00:27+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/z6zdDPxTPo https://t.co/fsmzE3skCk,21
421,0.0,0.0,1.0,0.0,nytimes,2018-04-09 12:44:06+00:00,The post-campaign campaign of Donald Trump https://t.co/EFmeLFLJgX https://t.co/nwpMojrmlE,22
422,-0.1027,0.057,0.943,0.0,nytimes,2018-04-09 12:30:04+00:00,"When women have their first child between age 25 and 35, their pay never recovers, relative to that of their husbands, research shows https://t.co/h9dD7ls45l",23
423,-0.6124,0.213,0.665,0.122,nytimes,2018-04-09 12:14:03+00:00,"European leaders' biggest fear may be that President Trump's belligerent approach to trade will destroy the postwar system for resolving conflicts, which involved getting all the parties together in one room, @JackEwingNYT writes https://t.co/A7IKjNgoVI",24
424,0.0258,0.139,0.717,0.143,nytimes,2018-04-09 11:45:04+00:00,"Caring for migrants and the poor is equally as holy a pursuit as opposing abortion, Pope Francis declared https://t.co/vpN7G3cWgs",25
425,-0.6124,0.257,0.672,0.071,nytimes,2018-04-09 11:30:06+00:00,"RT @TheSteinLine: For the second straight season, one seriously sprained knee forced the Warriors to make the unkindest of roster cuts. My…",26
426,0.0516,0.184,0.604,0.213,nytimes,2018-04-09 11:14:03+00:00,"After a suspected chemical attack in Syria, President Trump said Iran and Russia were responsible for backing ""Animal Assad."" But Damascus may view the United States as being focused on a different fight. https://t.co/6RTisQUazp",27
427,0.0516,0.086,0.818,0.095,nytimes,2018-04-09 11:00:13+00:00,"""At a certain point, you just have to do something,"" said a bookseller in Berlin who helped organize protests against neo-Nazis https://t.co/PpjFD6FTU8",28
428,-0.1531,0.065,0.935,0.0,nytimes,2018-04-09 10:44:06+00:00,Their data was swept up for Cambridge Analytica. Some of the first known affected Facebook users to be publicly identified are speaking out.  https://t.co/pR5gCGgPSX,29
429,0.4588,0.0,0.84,0.16,nytimes,2018-04-09 10:31:06+00:00,"RT @nytimesworld: “We don’t want migrants to come to Hungary,” said an army reservist who voted for Viktor Orban’s party. “They are unwilli…",30
430,-0.7717,0.325,0.675,0.0,nytimes,2018-04-09 10:17:02+00:00,Six men suspected of plotting a possible attack on the Berlin half-marathon on Sunday were detained by the police https://t.co/kYJl4HlJs6,31
431,0.0,0.0,1.0,0.0,nytimes,2018-04-09 10:07:07+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/RNNICDJiOs https://t.co/fTtErIRrGA,32
432,0.2732,0.0,0.932,0.068,nytimes,2018-04-09 10:00:19+00:00,"As marijuana use has increased, ER doctors say they've been seeing a steady flow of patients with the telltale symptoms of a condition that causes cyclic vomiting in heavy marijuana users. https://t.co/skpyhwEc3k",33
433,-0.8779,0.335,0.665,0.0,nytimes,2018-04-09 09:44:01+00:00,"Syria and Russia blamed Israel for early morning airstrikes on a Syrian military base that a conflict monitoring group said killed 14 people, including fighters from Iran https://t.co/rsW8bO1jLk",34
434,-0.4588,0.154,0.771,0.074,nytimes,2018-04-09 09:29:01+00:00,"The reported chemical attack in Syria seems to have squeezed President Trump between conflicting impulses, and raised the political and military stakes as he charts the United States’ future in Syria https://t.co/SCfvfvyzZI",35
435,0.7964,0.0,0.764,0.236,nytimes,2018-04-09 09:16:04+00:00,"Viktor Orban, who has set about transforming Hungary from a vibrant democracy into a semi-autocratic state, appeared to have won two-thirds of the seats in Parliament https://t.co/xHmGVPvAWU",36
436,0.2776,0.059,0.837,0.104,nytimes,2018-04-09 08:59:04+00:00,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having them warrants discussion"" https://t.co/lNOQz2aUXD",37
437,0.4215,0.0,0.887,0.113,nytimes,2018-04-09 08:46:02+00:00,"North Korea has told the United States that Kim Jong-un is willing to discuss denuclearization of the Korean Peninsula, administration officials said https://t.co/HX8mohhepC",38
438,0.2297,0.0,0.854,0.146,nytimes,2018-04-09 08:31:05+00:00,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warned about https://t.co/iIRWYHCtIb,39
439,-0.34,0.109,0.828,0.063,nytimes,2018-04-09 08:16:06+00:00,Consumer groups said YouTube failed to comply with a federal law that requires companies to obtain consent from parents before collecting data on children younger than 13 https://t.co/8WCbXrbTES,40
440,0.4215,0.0,0.891,0.109,nytimes,2018-04-09 07:59:03+00:00,Jeff Sessions appointed a United States attorney to handle document production for an inquiry into the FBI's handling of the Hillary Clinton email case https://t.co/0A4rSWvDpn,41
441,0.0,0.0,1.0,0.0,nytimes,2018-04-09 07:44:04+00:00,"RT @nytimesworld: Jörg Braunsdorf will order books from some right-wing publishers at the request of customers at his Berlin bookstore, but…",42
442,-0.25,0.182,0.818,0.0,nytimes,2018-04-09 07:30:15+00:00,"Sri Reddy, an Indian actress, staged a topless #MeToo protest https://t.co/NUrkj4zdMZ",43
443,0.2732,0.0,0.932,0.068,nytimes,2018-04-09 07:21:00+00:00,"As marijuana use has increased, ER doctors say they've been seeing a steady flow of patients with the telltale symptoms of a condition that causes cyclic vomiting in heavy marijuana users. https://t.co/EAQ8slMCGE",44
444,-0.5859,0.286,0.714,0.0,nytimes,2018-04-09 07:04:56+00:00,A look at some of the major episodes of suspected chemical attacks in Syria https://t.co/n6YplhtWrB,45
445,0.2732,0.0,0.826,0.174,nytimes,2018-04-09 06:48:38+00:00,Here's how to start a fitness routine – and stick to it https://t.co/WvY6hDtVYB,46
446,0.0,0.0,1.0,0.0,nytimes,2018-04-09 06:32:05+00:00,RT @gabrieldance: we’ve talked with cambridge analytica. we’ve talked w chris wylie. we’ve talked with kogan about his infamous app. we’ve…,47
447,0.6124,0.0,0.792,0.208,nytimes,2018-04-09 06:09:41+00:00,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/AyGCxjbUTp",48
448,-0.5574,0.315,0.55,0.135,nytimes,2018-04-09 05:51:57+00:00,15 Lives Devoted to Hockey: A Look at Who Died in a Crash in Canada https://t.co/FHzwWleWQ6,49
449,0.3612,0.117,0.675,0.209,nytimes,2018-04-09 05:41:01+00:00,"Justice Dept., Pressured by Trump, Seeks to Speed Response to Congressional Inquiry https://t.co/khY6xcbzcN",50
450,0.5994,0.0,0.754,0.246,nytimes,2018-04-09 05:38:46+00:00,"Have a craving for craving for deep, dark pools of warm chocolate, sweet pecans and fragrant coconut? https://t.co/6J9sNLn1pS",51
451,0.2732,0.0,0.826,0.174,nytimes,2018-04-09 05:22:17+00:00,Here's how to start a fitness routine – and stick to it https://t.co/4w3uf4LhhZ,52
452,-0.1027,0.152,0.742,0.106,nytimes,2018-04-09 05:04:14+00:00,"Michigan will stop providing free bottled water to the city of Flint. City officials criticized the move, noting that lead pipes are still in service. https://t.co/7p8XPrZBw9",53
453,0.2297,0.0,0.854,0.146,nytimes,2018-04-09 04:46:38+00:00,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warned about https://t.co/yUi6knvWt2,54
454,-0.2263,0.113,0.821,0.067,nytimes,2018-04-09 04:29:11+00:00,"Once you immerse yourself in the tasty, convenient world of sheet-pan suppers, you won’t want to stop https://t.co/Zfz56ScoJu",55
455,-0.1531,0.065,0.935,0.0,nytimes,2018-04-09 04:12:01+00:00,Their data was swept up for Cambridge Analytica. Some of the first known affected Facebook users to be publicly identified are speaking out. https://t.co/LX2SeX9CTa,56
456,0.0,0.0,1.0,0.0,nytimes,2018-04-09 03:52:37+00:00,"For Luigi Di Maio, It’s Now or Never to Lead Italy. Unless It’s Later. https://t.co/z7ZQwMG4sB",57
457,-0.4588,0.107,0.893,0.0,nytimes,2018-04-09 03:48:06+00:00,"NYT journalists scoured old Islamic State offices in Iraq, gathering over 15,000 pages of internal records abandoned by the militants. Here’s what the documents revealed. https://t.co/FiivqLmAcC",58
458,0.3254,0.0,0.896,0.104,nytimes,2018-04-09 03:30:11+00:00,RT @AllMattNYT: SCOOP: “You are the product” — @NYTimes found Facebook users whose data was harvested by Cambridge Analytica. They are the…,59
459,-0.4404,0.26,0.606,0.134,nytimes,2018-04-09 03:22:03+00:00,Friends of Todd Brassner remember the man who died in a fire at Trump Tower on Saturday https://t.co/69sA8IQbf8,60
460,0.4019,0.0,0.748,0.252,nytimes,2018-04-09 03:09:28+00:00,Pyongyang Welcomes Hundreds of Foreigners for Yearly Marathon https://t.co/HA0Qam6afq,61
461,0.6124,0.0,0.792,0.208,nytimes,2018-04-09 03:02:57+00:00,"Is the doctor in? In this new medical age of urgent care centers and retail clinics, that’s not a simple question. https://t.co/zas6Z1fKBR",62
462,-0.6908,0.19,0.81,0.0,nytimes,2018-04-09 02:45:12+00:00,The tiny elevator in a Brooklyn housing project will forever be tainted by the murder of a 6-year-old inside nearly 4 years ago https://t.co/lWSIkwaKu4,63
463,0.34,0.0,0.893,0.107,nytimes,2018-04-09 02:26:53+00:00,"South Carolina's former first lady, Jenny Sanford, wasn’t looking to remarry after her high-profile divorce, until her sister played matchmaker https://t.co/4uTA3rGaJE",64
464,0.2776,0.059,0.837,0.104,nytimes,2018-04-09 02:07:29+00:00,"Modern Love: ""I’m not sure it’s possible to justify my liaisons with married men, but what I learned from having them warrants discussion"" https://t.co/2vIzHUhdEj",65
465,0.4215,0.0,0.797,0.203,nytimes,2018-04-09 01:51:57+00:00,Review: ‘Mean Girls’ Sets the Perils of Being Popular to Song https://t.co/ocyCL7g1JL,66
466,-0.1027,0.152,0.742,0.106,nytimes,2018-04-09 01:39:49+00:00,"Michigan will stop providing free bottled water to the city of Flint. City officials criticized the move, noting that lead pipes are still in service. https://t.co/7gzWL5oqgG",67
467,0.2297,0.0,0.854,0.146,nytimes,2018-04-09 01:20:33+00:00,Many people taking antidepressants are saying they cannot quit because of withdrawal symptoms they were never warned about https://t.co/ipd4rE8RCx,68
468,0.34,0.0,0.821,0.179,nytimes,2018-04-09 01:03:51+00:00,North Korea Said to Offer Direct Assurance It Will Discuss Denuclearization https://t.co/OB39Xfk3wD,69
469,0.7351,0.0,0.776,0.224,nytimes,2018-04-09 00:57:20+00:00,The snow monkeys of Japan like a nice warm bath. Scientists wanted to find out the real reason they sought out the hot springs where they are found. https://t.co/zoPswfUFPb,70
470,-0.6124,0.267,0.733,0.0,nytimes,2018-04-09 00:43:09+00:00,A Town That Lives for Hockey Is Devastated by Humboldt Broncos’ Deaths https://t.co/fkUbNvxLpe,71
471,0.4215,0.0,0.877,0.123,nytimes,2018-04-09 00:40:49+00:00,"Facebook's advice to Mark Zuckerberg as he prepares to appear before Congress: Be humble, agreeable and as forthright as possible https://t.co/csbjpbI24n",72
472,0.0,0.0,1.0,0.0,nytimes,2018-04-09 00:22:55+00:00,Paleontologists have discovered dozens of jumbo-size footprints belonging to dinosaurs that lived 170 million years ago https://t.co/tQg3LIJNfK,73
473,0.4215,0.0,0.877,0.123,nytimes,2018-04-09 00:04:17+00:00,"Facebook's advice to Mark Zuckerberg as he prepares to appear before Congress: Be humble, agreeable and as forthright as possible https://t.co/pjhMlLfGJd",74
474,-0.8779,0.336,0.664,0.0,nytimes,2018-04-08 23:47:19+00:00,"He killed a Red Cross worker, and the motive is still a mystery: ""I will go to hell for what I did"" https://t.co/6pCS8rSFVJ",75
475,-0.128,0.158,0.842,0.0,nytimes,2018-04-08 23:31:12+00:00,A Tough Task for Facebook: European-Type Privacy for All https://t.co/fWLrndUdXa,76
476,-0.3612,0.185,0.815,0.0,nytimes,2018-04-08 23:14:04+00:00,"Profile: Circe, a Vilified Witch From Classical Mythology, Gets Her Own Epic https://t.co/6aZoqsc21e",77
477,0.5719,0.0,0.709,0.291,nytimes,2018-04-08 23:02:44+00:00,"Orban Wins Sweeping Majority, and Control of Hungary’s Constitution https://t.co/c9kT44hYLI",78
478,0.5719,0.0,0.684,0.316,nytimes,2018-04-08 22:59:45+00:00,Patrick Reed Wins the Masters in a Breakthrough Performance https://t.co/Ftp0PBbgRt,79
479,0.6597,0.0,0.769,0.231,nytimes,2018-04-08 22:42:34+00:00,"""My parents don’t want to just throw money around now. I’m getting a great education at a fraction of the cost."" https://t.co/D0m6zXCvok",80
480,0.8591,0.0,0.578,0.422,nytimes,2018-04-08 22:25:23+00:00,Com Journal: East Timor Has Some of the World’s Richest Reefs. Can It Profit Safely? https://t.co/PcTmSWxSWh,81
481,0.7964,0.0,0.458,0.542,nytimes,2018-04-08 22:23:21+00:00,A dressing (or dip) that’s easy to love https://t.co/Tgd2Tm6dxc,82
482,-0.1779,0.159,0.841,0.0,nytimes,2018-04-08 22:05:41+00:00,Oh for the Days of the Making-Of Featurette — Seriously https://t.co/5arbjPZTdI,83
483,-0.6124,0.357,0.643,0.0,nytimes,2018-04-08 21:59:47+00:00,Deutsche Bank Replaces C.E.O. Amid Losses and Lack of Direction https://t.co/JlnPWBzntE,84
484,0.7579,0.0,0.772,0.228,nytimes,2018-04-08 21:57:02+00:00,"RT @nerdishtendency: You can see the joy in movement in my first story for @nytimes, a look at a party where musicians and dancers get toge…",85
485,-0.1779,0.195,0.637,0.167,nytimes,2018-04-08 21:42:00+00:00,"""President Xi and I will always be friends, no matter what happens with our dispute on trade,” President Trump tweeted https://t.co/hgTjNMu0UX",86
486,0.0,0.0,1.0,0.0,nytimes,2018-04-08 21:27:06+00:00,The Denver Post is in open revolt against its owner https://t.co/Lw62YzaCPk,87
487,-0.1531,0.187,0.659,0.154,nytimes,2018-04-08 21:19:46+00:00,"Common Sense: With Tesla in a Danger Zone, Can Model 3 Carry It to Safety? https://t.co/KjYFEtsMgv",88
488,0.3612,0.079,0.753,0.168,nytimes,2018-04-08 21:12:07+00:00,"RT @brooksbarnesNYT: ‘A Quiet Place’ Is a Huge No. 1 at the Box Office, Boosting Paramount ... At $50M twice what was expected and, out of…",89
489,-0.7717,0.427,0.573,0.0,nytimes,2018-04-08 21:11:54+00:00,"Amid Fears of Trade War, Trump Predicts China Will Relent https://t.co/uWmmVeLe4h",90
490,0.0,0.0,1.0,0.0,nytimes,2018-04-08 20:57:02+00:00,"Gov. Rick Scott of Florida is expected to announce on Monday that he's running for the U.S. Senate against Bill Nelson, the Democratic incumbent https://t.co/5RWNSdnqV0",91
491,-0.2023,0.118,0.802,0.08,nytimes,2018-04-08 20:42:07+00:00,"For many women in the 5 boroughs of New York, training is a gateway into the world of competitive fighting https://t.co/6VsTR5Gp1I",92
492,0.34,0.0,0.893,0.107,nytimes,2018-04-08 20:27:01+00:00,"RT @nytimesarts: A trove of paintings, mementoes from the film ""Gladiator,"" prop horses, guitars, diamond rings and costumes went up for au…",93
493,0.2732,0.0,0.826,0.174,nytimes,2018-04-08 20:11:02+00:00,Here's how to start a fitness routine – and stick to it https://t.co/d8GMnfw7rF,94
494,0.5256,0.0,0.825,0.175,nytimes,2018-04-08 19:56:07+00:00,"""Facebook has got to start treating influencers with more respect. These people need to make a living."" https://t.co/PYdR7TbN5U",95
495,0.0,0.0,1.0,0.0,nytimes,2018-04-08 19:41:05+00:00,"Charlie Brown, Snoopy and the rest of the Peanuts gang are part of a new public art project in cities around the world https://t.co/XeUIsyZ0kH",96
496,0.4069,0.1,0.779,0.121,nytimes,2018-04-08 19:26:01+00:00,"""I will do my best to see to it that I never am this ignorant again,"" said a teenager who was sentenced to read books after having vandalized a historic black schoolhouse  https://t.co/zPq2KQeKON",97
497,-0.2023,0.112,0.808,0.081,nytimes,2018-04-08 19:11:32+00:00,RT @cdcaron: It has been nearly five years since the Syrian government agreed to purge its chemical weapons stockpile. But the chemical war…,98
